CREATEDAT,ID,SKIPID
2022-02-09 20:18:34.000,93627,1767570
2022-02-03 20:06:22.000,92093,1774042
2022-01-29 14:05:21.000,90473,1777229
2022-01-29 15:59:19.000,90505,1779074
2022-02-02 13:30:35.000,91616,1783035
2022-02-01 04:09:04.000,91177,1729808
2022-02-03 12:05:18.000,91954,1737128
2022-02-04 00:30:02.000,92146,1740093
2022-02-03 02:20:45.000,91875,1744499
2022-01-28 00:49:00.000,90090,1750331
2022-02-09 22:30:27.000,93687,1752976
2022-02-01 20:49:10.000,91402,1755402
2022-01-26 23:07:15.000,89612,1758141
2022-01-25 23:33:27.000,89228,1761098
2022-02-09 03:46:44.000,93434,1762614
2022-01-26 07:10:21.000,89415,1762959
2022-01-27 03:09:41.000,89760,1768883
2022-02-02 01:23:05.000,91503,1768763
2022-01-29 02:34:04.000,90412,1778210
2022-01-30 17:12:55.000,90736,1782850
2022-01-27 15:51:35.000,89880,1729279
2022-01-26 04:19:34.000,89370,1729807
2022-01-20 01:14:04.000,87609,1731076
2022-01-25 18:33:50.000,89076,1736880
2022-01-23 20:21:24.000,88535,1748169
2022-01-27 21:14:38.000,90019,1753028
2022-01-26 17:15:16.000,89503,1752977
2022-01-28 21:11:35.000,90330,1765832
2022-02-02 18:30:23.000,91711,1768886
2022-02-02 18:12:59.000,91706,1779463
2022-02-05 16:49:41.000,92463,1728806
2022-01-23 18:12:59.000,88509,1731540
2022-01-30 20:10:25.000,90782,1743218
2022-02-08 06:13:50.000,93084,1745049
2022-01-29 02:29:36.000,90405,1745659
2022-01-31 03:31:32.000,90878,1746615
2022-02-09 03:27:27.000,93428,1748228
2022-01-27 02:39:30.000,89746,1752564
2022-01-27 21:13:03.000,90018,1753026
2022-01-26 23:00:58.000,89608,1752031
2022-02-08 18:32:38.000,93208,1761142
2022-01-26 14:03:29.000,89459,1763133
2022-02-02 22:43:04.000,91794,1764662
2022-01-31 14:11:55.000,90926,1765355
2022-02-09 13:37:58.000,93499,1778213
2022-01-27 13:51:55.000,89843,1729058
2022-01-27 13:23:58.000,89837,1730921
2022-01-19 23:35:33.000,87570,1734109
2022-01-19 19:48:52.000,87512,1732808
2022-01-20 20:25:00.000,87849,1737499
2022-01-23 14:39:03.000,88474,1739229
2022-01-31 13:45:50.000,90921,1750332
2022-01-27 20:44:20.000,90009,1772826
2022-02-05 21:02:53.000,92513,1778241
2022-01-19 17:27:43.000,87465,1731185
2022-02-01 18:28:12.000,91330,1730776
2022-03-02 15:51:42.000,99398,1748253
2022-01-24 16:17:14.000,88708,1750699
2022-01-31 17:12:31.000,90966,1753036
2022-01-27 22:44:26.000,90036,1756205
2022-02-02 02:51:26.000,91532,1758323
2022-02-02 01:23:09.000,91504,1768791
2022-01-27 00:32:33.000,89668,1768272
2022-02-02 01:22:51.000,91502,1768762
2022-01-28 03:51:20.000,90158,1773153
2022-02-06 20:31:34.000,92694,1773283
2022-01-29 02:29:54.000,90407,1778201
2022-02-10 18:42:19.000,93968,1779017
2022-02-03 12:56:57.000,91965,1784542
2022-02-14 15:39:32.000,94695,1784933
2022-01-29 15:49:36.000,90503,1728805
2022-01-23 04:58:11.000,88445,1729049
2022-01-20 17:43:29.000,87806,1737221
2022-02-03 17:54:43.000,92029,1738623
2022-02-05 18:10:59.000,92482,1743981
2022-01-31 16:15:54.000,90953,1744218
2022-02-09 23:59:41.000,93718,1745533
2022-02-10 12:27:15.000,93865,1750700
2022-02-01 20:43:58.000,91398,1755403
2022-01-27 02:14:37.000,89725,1765190
2022-02-01 00:34:56.000,91100,1768491
2022-02-02 05:26:36.000,91583,1770434
2022-01-28 23:16:37.000,90361,1777786
2022-01-29 02:33:46.000,90411,1778203
2022-02-16 04:07:25.000,95246,1783795
2022-01-19 23:58:21.000,87577,1734143
2022-01-21 03:05:37.000,88005,1735373
2022-01-21 16:55:14.000,88084,1738533
2022-02-01 20:53:41.000,91403,1750333
2022-02-10 15:54:55.000,93895,1750791
2022-02-08 17:56:17.000,93178,1757746
2022-02-01 23:04:54.000,91446,1775751
2021-11-02 19:31:29.000,72714,1378383
2021-11-03 07:10:58.000,72928,1381063
2021-11-02 19:26:44.000,72713,1378275
2021-11-10 16:02:41.000,74528,1378384
2021-11-10 22:38:04.000,74681,1379602
2021-11-20 03:16:51.000,76552,1385574
2021-11-13 13:34:57.000,75202,1381639
2021-11-09 20:23:35.000,74285,1383536
2021-11-04 00:43:24.000,73140,1386110
2021-11-11 17:25:32.000,74858,1388481
2021-11-09 17:13:24.000,74210,1390204
2021-11-03 23:29:38.000,73121,1385469
2021-11-10 16:35:03.000,74542,1391987
2021-11-28 01:23:02.000,77688,1392095
2021-11-05 05:41:35.000,73437,1392697
2021-11-05 16:19:38.000,73484,1393875
2021-11-05 00:39:04.000,73395,1391044
2021-11-17 15:39:42.000,76044,1390384
2021-11-06 16:27:21.000,73622,1397068
2021-11-21 00:57:07.000,76645,1396347
2021-11-13 00:32:20.000,75149,1395198
2021-11-06 00:34:27.000,73544,1395344
2021-11-07 23:48:10.000,73841,1396319
2021-11-11 17:08:30.000,74855,1397974
2021-11-07 22:27:27.000,73823,1396339
2021-11-07 02:19:28.000,73708,1396075
2021-12-01 19:29:07.000,78405,1395886
2021-11-06 05:12:19.000,73567,1395994
2021-11-12 20:16:41.000,75108,1396943
2021-11-12 17:08:16.000,75067,1399171
2021-11-24 23:55:04.000,77314,1400943
2021-11-14 23:57:22.000,75439,1399522
2021-11-14 03:03:29.000,75321,1399223
2021-11-24 04:11:05.000,77163,1401522
2021-11-10 16:08:14.000,74530,1401492
2021-11-16 16:46:03.000,75770,1403571
2021-11-16 22:58:36.000,75894,1406771
2021-11-16 23:11:22.000,75901,1406772
2021-11-22 19:05:01.000,76839,1404523
2021-11-08 04:22:47.000,73886,1403570
2021-11-07 22:34:26.000,73824,1401821
2021-11-11 22:08:10.000,74927,1400942
2021-11-23 17:22:51.000,77019,1410622
2021-11-09 12:24:48.000,74100,1408181
2021-11-18 16:03:24.000,76293,1409627
2021-11-09 15:27:48.000,74146,1409808
2021-11-22 02:08:52.000,76764,1412638
2021-11-09 17:10:53.000,74208,1411683
2021-11-12 16:14:08.000,75053,1427565
2021-11-14 04:09:40.000,75329,1433077
2021-11-09 15:24:24.000,74143,1409561
2021-11-09 15:24:10.000,74142,1409566
2021-11-24 16:14:10.000,77220,1420741
2021-12-11 22:35:19.000,80254,1427254
2021-12-04 14:56:29.000,78892,1431348
2021-11-22 14:59:43.000,76800,1433078
2021-11-21 14:46:58.000,76673,1433857
2021-11-18 15:36:45.000,76286,1408592
2021-11-10 17:27:31.000,74569,1418242
2021-11-10 20:08:41.000,74641,1419665
2021-11-19 06:10:46.000,76437,1420121
2021-11-18 16:05:58.000,76294,1423896
2021-11-11 15:39:08.000,74816,1422963
2021-11-24 21:22:08.000,77292,1433957
2021-12-01 21:24:04.000,78429,1433958
2021-11-24 00:45:53.000,77136,1409180
2021-11-10 03:53:59.000,74423,1415907
2021-11-14 02:03:28.000,75315,1432895
2021-11-22 21:18:26.000,76856,1414196
2021-11-22 16:38:58.000,76816,1419151
2021-11-23 21:43:09.000,77092,1427516
2021-11-16 04:09:04.000,75656,1411975
2021-11-10 17:26:53.000,74567,1418042
2021-11-15 00:00:59.000,75440,1436022
2021-11-24 16:52:23.000,77228,1429116
2021-12-04 23:30:28.000,78982,1432456
2021-11-14 23:44:47.000,75436,1435976
2021-12-10 16:24:28.000,80098,1555627
2021-12-13 19:33:01.000,80464,1565940
2021-12-28 16:17:38.000,82674,1568791
2021-12-14 15:45:02.000,80596,1569618
2021-12-23 14:31:13.000,82055,1578807
2021-12-17 16:01:39.000,81177,1584625
2021-12-22 00:28:13.000,81762,1583087
2021-12-20 04:27:40.000,81465,1590611
2021-12-29 05:59:03.000,82922,1597251
2021-12-21 03:51:36.000,81588,1599152
2021-12-22 18:10:35.000,81891,1607385
2021-12-10 18:20:29.000,80118,1557084
2021-12-15 03:36:15.000,80800,1559367
2021-12-20 19:24:44.000,81523,1565736
2022-01-08 18:13:38.000,84979,1572836
2021-12-14 18:45:31.000,80690,1573800
2021-12-14 23:51:17.000,80756,1575691
2021-12-22 18:00:29.000,81889,1577981
2021-12-19 22:42:11.000,81429,1577569
2021-12-23 23:01:38.000,82176,1586371
2021-12-17 20:20:47.000,81209,1590188
2021-12-21 01:42:13.000,81573,1591557
2021-12-22 00:28:00.000,81761,1604242
2021-12-23 01:28:14.000,81981,1604488
2021-12-26 05:37:13.000,82397,1604934
2021-12-27 23:15:12.000,82564,1563810
2022-01-08 18:18:03.000,84980,1572841
2021-12-24 23:38:09.000,82284,1569253
2021-12-28 16:07:07.000,82664,1570063
2021-12-20 22:04:32.000,81544,1580916
2021-12-16 11:32:50.000,81002,1582749
2021-12-28 16:08:33.000,82669,1593894
2021-12-30 22:11:00.000,83281,1603399
2021-12-28 16:31:14.000,82691,1607369
2021-12-21 16:54:50.000,81654,1561596
2021-12-15 15:24:20.000,80849,1568170
2021-12-21 18:24:01.000,81695,1569285
2021-12-27 15:39:31.000,82506,1597767
2021-12-22 06:18:15.000,81819,1604912
2021-12-16 02:53:00.000,80967,1556794
2021-12-15 03:36:23.000,80801,1559368
2021-12-12 04:21:20.000,80279,1561032
2021-12-28 19:30:05.000,82788,1575150
2021-12-15 22:12:17.000,80919,1581035
2021-12-28 15:55:36.000,82655,1584385
2022-01-05 00:31:21.000,84180,1591494
2021-12-26 21:01:03.000,82445,1592718
2021-12-29 16:51:39.000,82982,1592867
2021-12-31 17:13:46.000,83374,1593215
2022-01-04 22:26:55.000,84136,1598013
2021-12-28 16:31:33.000,82693,1607370
2021-12-16 16:25:43.000,81035,1553838
2021-12-19 19:34:35.000,81409,1559909
2021-12-24 15:47:22.000,82221,1560320
2021-12-29 13:39:38.000,82952,1569975
2021-12-16 11:25:55.000,81001,1582746
2021-12-21 01:42:16.000,81574,1591556
2022-01-06 01:54:50.000,84489,1594232
2021-12-16 16:49:45.000,81039,1555194
2021-12-10 02:29:45.000,80048,1555599
2021-12-15 01:17:29.000,80776,1565971
2021-12-21 02:51:45.000,81582,1567750
2022-01-25 17:34:58.000,89038,1572847
2021-12-21 22:05:49.000,81729,1575695
2021-12-22 15:20:03.000,81847,1574148
2022-01-23 16:58:49.000,88493,1577786
2021-12-15 20:06:11.000,80895,1580372
2021-12-26 00:22:08.000,82373,1594347
2021-12-22 03:43:01.000,81805,1604734
2021-12-10 12:32:20.000,80083,1555112
2021-12-29 08:32:47.000,82928,1561188
2021-12-28 19:50:32.000,82794,1561033
2022-01-04 00:10:56.000,83850,1569935
2021-12-17 23:29:12.000,81222,1587028
2021-12-17 20:21:23.000,81210,1590183
2022-01-02 08:50:54.000,83557,1595617
2022-01-03 21:21:49.000,83818,1597987
2021-12-28 16:52:41.000,82717,1598070
2021-12-23 01:06:59.000,81976,1597986
2022-01-06 17:51:30.000,84632,1604385
2022-01-04 17:24:40.000,84017,1605520
2021-05-15 16:07:32.000,42170,717980
2021-04-29 19:33:13.000,39930,674372
2021-05-07 23:28:49.000,41050,660122
2021-05-08 22:33:07.000,41160,707122
2021-03-22 14:11:08.000,34650,576373
2021-08-09 18:27:10.000,56249,988736
2021-04-29 16:08:14.000,39885,678878
2021-03-26 14:24:41.000,35301,574973
2021-07-18 02:04:02.000,51705,904825
2021-04-14 23:44:12.000,37864,612341
2021-03-19 23:30:19.000,34379,554792
2021-03-24 15:39:15.000,34969,586531
2021-03-27 18:29:59.000,35460,582648
2021-08-02 23:00:34.000,54580,973782
2021-03-24 00:34:37.000,34911,586387
2021-04-02 16:44:07.000,36243,559442
2021-05-19 12:43:49.000,42707,719290
2021-03-19 18:19:21.000,34234,559759
2021-06-02 03:29:46.000,44865,747887
2021-04-07 00:25:05.000,36811,606858
2021-04-22 17:22:44.000,38906,630701
2021-04-12 21:42:23.000,37538,618486
2021-06-22 16:11:31.000,47768,791586
2021-03-14 21:43:42.000,33424,559125
2021-06-04 13:20:11.000,45238,750902
2021-08-02 19:28:04.000,54522,976378
2021-03-13 02:56:59.000,33208,551571
2021-07-22 23:05:04.000,52510,890660
2021-05-13 14:43:00.000,41834,713378
2021-05-18 12:30:55.000,42522,734023
2021-06-25 01:17:34.000,48235,822977
2021-06-16 14:13:46.000,46885,823903
2021-03-22 13:25:51.000,34642,562806
2021-04-21 16:41:32.000,38735,630387
2021-06-30 19:45:45.000,49031,847180
2021-04-22 12:13:46.000,38853,618023
2021-04-08 13:19:03.000,36972,614114
2021-05-03 19:33:22.000,40406,669377
2021-05-24 08:22:13.000,43447,750673
2021-03-19 00:09:33.000,34142,563168
2021-05-04 00:53:34.000,40447,670963
2021-03-02 04:02:45.000,31283,511885
2021-05-01 19:28:13.000,40177,684361
2021-05-22 00:19:28.000,43211,717918
2021-04-04 09:25:26.000,36453,598200
2021-05-29 14:50:25.000,44380,745079
2021-03-13 13:07:08.000,33225,517220
2021-03-24 22:21:03.000,35035,566293
2021-03-30 23:21:15.000,35868,594134
2021-03-19 20:55:40.000,34347,551165
2021-06-24 14:52:32.000,48112,815154
2021-03-26 17:20:18.000,35331,587355
2021-03-08 20:17:48.000,32374,535889
2021-04-02 19:31:55.000,36273,581554
2021-03-21 14:37:23.000,34532,573722
2021-06-30 23:57:53.000,49062,818834
2021-06-14 21:08:14.000,46627,768114
2021-05-18 21:17:17.000,42604,722226
2021-04-23 22:56:02.000,39130,639629
2021-07-06 13:24:27.000,49739,864480
2021-06-09 02:52:38.000,45858,799752
2021-05-13 16:16:33.000,41855,669042
2021-03-16 17:25:27.000,33740,540148
2021-04-22 21:54:31.000,38946,639639
2021-03-30 21:02:02.000,35848,591215
2021-04-28 11:30:16.000,39723,665430
2021-04-10 13:24:07.000,37268,612312
2021-04-01 09:44:05.000,36028,602598
2021-04-11 17:35:31.000,37391,604253
2021-03-30 22:44:15.000,35858,591090
2021-06-15 23:29:39.000,46836,768651
2021-04-15 20:31:34.000,38006,637230
2021-03-18 23:59:27.000,34138,556289
2021-04-03 23:52:18.000,36431,598097
2021-03-21 16:54:31.000,34547,580515
2021-04-05 01:42:40.000,36523,612864
2021-05-01 21:06:32.000,40184,684446
2021-04-02 16:47:32.000,36244,604254
2021-07-22 21:58:06.000,52494,924944
2021-03-31 02:13:18.000,35890,602531
2021-03-18 05:20:33.000,34019,570709
2021-06-12 00:58:25.000,46321,805101
2021-07-11 16:29:11.000,50635,870680
2021-04-07 14:44:31.000,36873,579384
2021-05-19 20:44:30.000,42791,736987
2021-04-07 04:45:54.000,36844,619757
2021-05-20 11:37:36.000,42922,739975
2021-04-06 20:50:24.000,36778,586516
2021-03-16 23:36:28.000,33830,537683
2021-07-13 17:30:34.000,50961,881546
2021-03-14 16:31:07.000,33385,558214
2021-06-23 02:05:51.000,47891,791860
2021-04-12 16:08:25.000,37484,631776
2021-08-08 23:52:16.000,56089,963348
2021-05-16 00:24:37.000,42209,727737
2021-04-02 13:33:58.000,36208,607149
2021-06-09 01:42:06.000,45854,770043
2021-03-27 18:27:17.000,35459,594388
2021-03-11 04:33:26.000,32815,537314
2021-04-22 21:05:53.000,38935,637552
2021-03-21 13:59:07.000,34520,579948
2021-03-30 01:03:11.000,35729,554976
2021-04-08 16:54:46.000,37016,613352
2021-04-24 16:54:42.000,39194,623655
2021-05-25 22:29:02.000,43742,745613
2021-07-09 16:23:16.000,50369,899256
2021-03-11 21:27:18.000,32953,550184
2021-06-23 18:29:53.000,47973,796863
2021-03-18 22:40:28.000,34116,574179
2021-07-08 04:24:31.000,50086,860228
2021-03-21 13:45:51.000,34519,579962
2021-04-08 15:46:14.000,37001,622947
2021-03-06 01:00:53.000,31955,527824
2021-04-17 16:34:49.000,38235,644145
2021-03-20 00:37:40.000,34385,557022
2021-05-27 23:09:30.000,44156,751703
2021-07-10 13:55:31.000,50508,901292
2021-04-14 21:56:27.000,37817,630623
2021-08-24 14:55:06.000,59597,939030
2021-03-02 14:29:04.000,31313,509455
2021-04-07 12:01:13.000,36863,596113
2021-04-22 16:10:12.000,38895,646350
2021-04-05 03:28:29.000,36530,586114
2021-05-24 14:31:27.000,43477,720952
2021-06-23 00:57:46.000,47874,825628
2021-03-18 22:36:31.000,34114,549842
2021-04-25 22:15:28.000,39377,664400
2021-09-02 14:57:09.000,61403,945725
2021-03-24 07:32:25.000,34946,561928
2021-07-02 03:08:08.000,49258,874993
2021-04-20 20:16:38.000,38629,610538
2021-05-27 16:37:16.000,44082,760817
2021-04-04 19:26:37.000,36490,609454
2021-07-11 13:41:23.000,50606,767498
2021-04-07 17:51:33.000,36893,602286
2021-04-20 16:35:25.000,38574,629798
2021-07-10 02:16:38.000,50457,766226
2021-04-21 23:35:44.000,38812,631369
2021-03-29 15:18:19.000,35648,587262
2021-03-20 19:08:54.000,34465,551903
2021-06-13 04:26:01.000,46432,804228
2021-03-29 17:02:58.000,35664,584378
2021-06-23 00:24:30.000,47868,846031
2021-06-24 20:20:30.000,48172,851085
2021-05-13 17:23:51.000,41868,683039
2021-03-16 01:18:05.000,33610,562663
2021-06-18 04:01:26.000,47179,804213
2021-03-14 05:51:40.000,33337,557451
2021-03-23 17:05:32.000,34841,579512
2021-04-22 15:13:34.000,38879,658808
2021-05-12 19:56:59.000,41705,712239
2021-03-29 19:51:32.000,35688,592956
2021-03-26 18:19:04.000,35345,579871
2021-04-07 15:51:37.000,36882,603320
2021-06-28 13:47:32.000,48634,860586
2021-05-12 01:30:39.000,41621,698769
2021-06-22 15:51:04.000,47756,749340
2021-03-24 22:02:29.000,35029,581479
2021-07-04 15:19:19.000,49575,822376
2021-05-27 14:31:24.000,44055,760796
2021-04-16 21:52:28.000,38159,613889
2021-05-18 22:54:55.000,42627,728278
2021-03-18 21:02:54.000,34105,573948
2021-07-30 19:51:35.000,54001,973781
2021-03-24 05:40:38.000,34941,577694
2021-04-08 01:18:52.000,36929,607088
2021-03-13 00:53:56.000,33199,551324
2021-04-02 02:35:55.000,36172,604242
2021-07-07 01:10:51.000,49901,871298
2021-07-01 22:26:29.000,49211,761367
2021-04-25 23:48:30.000,39390,666210
2021-08-01 15:19:10.000,54306,986054
2021-07-23 13:49:24.000,52599,948939
2021-06-20 22:17:03.000,47499,814547
2021-07-29 06:19:29.000,53629,970329
2021-04-25 00:12:17.000,39242,654352
2021-04-01 15:28:27.000,36075,589654
2021-03-19 22:10:12.000,34362,544447
2021-05-20 02:58:47.000,42883,698768
2021-03-30 16:32:28.000,35814,559434
2021-06-07 01:37:28.000,45527,792099
2021-04-04 18:13:57.000,36486,585434
2021-07-15 12:54:37.000,51271,896915
2021-05-24 19:32:49.000,43515,741793
2021-04-11 17:35:49.000,37392,604608
2021-03-22 23:37:26.000,34736,583160
2021-05-28 00:55:29.000,44174,761419
2021-04-21 20:46:05.000,38775,619916
2021-04-18 19:32:08.000,38352,648823
2021-03-23 13:19:01.000,34787,562464
2021-04-26 11:39:15.000,39420,669686
2021-03-21 00:37:44.000,34489,579531
2021-04-18 21:23:09.000,38368,649472
2021-04-21 13:09:43.000,38717,623772
2021-04-14 12:32:47.000,37760,619052
2021-03-09 04:11:13.000,32436,537474
2021-07-16 01:03:27.000,51419,847786
2021-04-12 18:38:33.000,37513,609014
2021-03-28 17:03:59.000,35561,595990
2021-04-16 15:15:54.000,38115,612687
2021-03-27 15:52:19.000,35435,561766
2021-07-20 17:38:50.000,52089,936969
2021-04-13 06:02:02.000,37599,619789
2021-07-06 04:30:21.000,49727,859684
2021-06-03 00:00:36.000,44993,737008
2021-03-21 22:06:28.000,34590,580903
2021-04-07 04:28:06.000,36840,610858
2021-08-09 21:58:16.000,56306,917221
2021-08-04 17:21:01.000,55009,936406
2021-04-11 14:15:48.000,37368,629304
2021-06-16 06:52:12.000,46872,804214
2021-04-14 22:40:59.000,37837,606881
2021-04-25 14:17:59.000,39278,658240
2021-03-02 14:22:49.000,31311,509447
2021-05-22 13:10:24.000,43251,693198
2021-05-28 08:12:07.000,44214,762821
2021-03-26 16:03:37.000,35318,581074
2021-03-20 15:58:07.000,34450,559440
2021-07-18 18:55:07.000,51771,891993
2021-07-08 22:50:59.000,50246,896664
2021-03-31 13:04:58.000,35917,602796
2021-04-01 20:46:50.000,36127,590808
2021-08-02 04:25:07.000,54435,894005
2021-03-17 23:14:05.000,33981,561359
2021-04-14 20:48:45.000,37808,638756
2021-06-24 20:48:26.000,48182,851109
2021-03-24 20:59:30.000,35015,568341
2021-05-04 21:24:30.000,40595,657840
2021-08-04 16:05:43.000,54983,976559
2021-07-03 01:43:55.000,49413,877365
2021-05-31 15:56:06.000,44623,657394
2021-05-19 13:15:15.000,42711,714463
2021-03-16 18:22:31.000,33757,546994
2021-03-13 13:59:49.000,33229,538192
2021-05-27 16:45:26.000,44085,762069
2021-05-11 17:38:35.000,41514,674112
2021-08-14 22:41:30.000,57539,914865
2021-06-09 01:35:59.000,45852,770042
2021-05-03 18:06:37.000,40395,597023
2021-05-27 22:44:40.000,44148,723223
2021-04-29 15:59:05.000,39883,637845
2021-06-04 00:24:26.000,45182,781096
2021-05-07 13:24:13.000,40955,699360
2021-05-24 00:56:47.000,43424,750252
2021-05-10 01:39:32.000,41290,709080
2021-05-18 21:17:25.000,42606,637211
2021-03-11 04:33:26.000,32812,537316
2021-06-10 14:07:40.000,46065,775689
2021-05-04 20:23:12.000,40589,693199
2021-04-01 13:39:54.000,36046,562861
2021-05-27 13:26:47.000,44043,760816
2021-08-07 23:10:08.000,55891,927085
2021-04-13 23:16:06.000,37710,599102
2021-03-17 01:16:34.000,33853,519602
2021-07-09 03:13:40.000,50302,873406
2021-06-22 17:23:53.000,47779,831008
2021-04-26 02:30:08.000,39408,643737
2021-04-30 22:24:48.000,40086,671444
2021-07-16 15:06:48.000,51493,879097
2021-04-23 17:29:34.000,39076,638603
2021-05-19 00:08:31.000,42641,731061
2021-06-08 12:59:26.000,45689,789327
2021-04-08 13:05:45.000,36970,619031
2021-06-06 21:11:15.000,45496,740183
2021-04-09 20:12:12.000,37188,608751
2021-07-20 14:31:24.000,52032,873414
2021-03-28 05:38:50.000,35510,595170
2021-03-31 19:10:27.000,35957,585088
2021-07-11 17:34:30.000,50643,847698
2021-04-18 22:43:53.000,38384,615533
2021-07-01 22:09:51.000,49202,815151
2021-05-24 16:54:07.000,43496,735531
2021-04-19 06:16:08.000,38436,646353
2021-04-27 05:41:31.000,39561,664426
2021-05-19 20:04:15.000,42787,738943
2021-07-06 19:53:28.000,49850,888627
2021-08-11 04:32:44.000,56660,963639
2021-05-19 02:20:58.000,42664,731137
2021-04-15 19:59:09.000,37995,610279
2021-06-21 12:55:59.000,47552,838302
2021-04-28 20:09:35.000,39765,669009
2021-03-24 14:55:05.000,34965,586959
2021-05-28 00:51:18.000,44173,708622
2021-04-26 02:14:50.000,39406,559307
2021-03-28 16:58:20.000,35560,595987
2021-04-30 17:22:29.000,40054,648301
2021-08-04 16:34:14.000,54991,964011
2021-04-08 13:28:40.000,36975,609966
2021-04-15 06:11:35.000,37916,603252
2021-04-20 17:26:00.000,38596,613814
2021-05-04 04:31:41.000,40479,674131
2021-05-17 17:08:18.000,42400,731283
2021-03-17 11:53:39.000,33896,535358
2021-03-30 23:00:51.000,35861,574955
2021-05-14 13:23:24.000,42004,723036
2021-06-13 15:46:00.000,46473,779885
2021-04-01 02:20:13.000,36015,592691
2021-05-28 15:25:50.000,44262,765155
2021-05-15 15:28:11.000,42161,725728
2021-07-12 09:32:45.000,50715,905095
2021-03-19 11:50:08.000,34188,571039
2021-05-30 02:46:46.000,44470,761812
2021-07-09 17:19:13.000,50377,885706
2021-05-24 18:18:10.000,43502,741792
2021-06-26 21:15:26.000,48469,842000
2021-04-05 04:16:43.000,36533,599537
2021-05-14 14:57:16.000,42018,688705
2021-05-11 13:10:31.000,41438,707705
2021-04-08 15:36:40.000,36998,614956
2021-03-23 00:00:34.000,34740,583232
2021-05-24 19:17:17.000,43513,635358
2021-04-21 01:47:58.000,38682,655759
2021-03-17 05:05:08.000,33882,559025
2021-06-17 21:34:24.000,47109,792258
2021-03-24 02:23:15.000,34922,570620
2021-07-22 19:16:39.000,52465,832804
2021-04-28 20:46:27.000,39772,676649
2021-07-16 16:01:16.000,51501,922168
2021-07-05 22:04:26.000,49689,873411
2021-03-28 05:56:39.000,35515,595133
2021-06-29 19:35:20.000,48860,826133
2021-08-06 15:13:39.000,55570,966823
2021-06-20 03:08:08.000,47419,723240
2021-05-02 13:35:38.000,40234,685493
2021-05-06 11:42:59.000,40806,674717
2021-03-21 18:43:06.000,34565,580711
2021-03-23 13:19:37.000,34788,582936
2021-03-25 16:41:21.000,35163,582683
2021-07-19 10:09:25.000,51861,881798
2021-05-06 03:41:40.000,40794,695857
2021-03-31 19:10:24.000,35956,585075
2021-07-16 03:47:54.000,51448,879930
2021-04-05 01:30:19.000,36520,600959
2021-06-29 06:39:31.000,48775,837956
2021-07-09 20:49:16.000,50419,876852
2021-07-01 01:01:55.000,49069,843699
2021-06-20 20:07:23.000,47481,812310
2021-04-17 00:52:22.000,38180,646213
2021-03-22 20:21:50.000,34707,582845
2021-06-26 02:17:31.000,48381,827929
2021-04-21 00:08:16.000,38670,651079
2021-03-30 02:32:06.000,35736,583161
2021-04-20 16:41:35.000,38579,653535
2021-06-10 00:33:03.000,45998,801707
2021-03-24 00:32:17.000,34909,576308
2021-04-09 23:33:29.000,37227,607749
2021-04-14 14:41:22.000,37763,604297
2021-06-28 14:01:33.000,48635,860587
2021-04-13 19:24:16.000,37668,632972
2021-04-25 22:57:31.000,39382,668737
2021-05-19 19:54:54.000,42786,711142
2021-03-26 13:34:03.000,35295,591468
2021-05-19 16:54:18.000,42748,715385
2021-06-09 03:58:21.000,45867,787393
2021-03-13 22:21:33.000,33289,530092
2021-03-29 17:15:32.000,35668,579035
2021-04-19 04:56:33.000,38431,613028
2021-03-17 19:35:41.000,33941,569479
2021-06-21 12:37:56.000,47547,815149
2021-06-02 01:26:51.000,44848,778320
2021-04-29 18:08:57.000,39912,676637
2021-04-06 13:36:22.000,36709,610861
2021-07-24 14:59:41.000,52767,922879
2021-03-22 18:17:10.000,34697,559514
2021-05-16 18:13:37.000,42282,728045
2021-04-09 00:05:41.000,37082,605944
2021-03-28 17:46:35.000,35565,590986
2021-03-29 16:48:37.000,35661,598103
2021-06-22 19:17:10.000,47805,821867
2021-07-17 10:42:12.000,51602,924219
2021-03-17 11:39:21.000,33893,568401
2021-05-15 15:51:01.000,42169,679829
2021-05-31 22:24:47.000,44663,773638
2021-03-25 23:39:41.000,35232,562604
2021-05-14 18:22:28.000,42060,695739
2021-04-02 15:28:16.000,36230,592500
2021-05-05 03:09:51.000,40647,686614
2021-03-31 06:29:50.000,35905,602885
2021-08-09 21:58:39.000,56307,990040
2021-03-11 20:13:19.000,32938,549839
2021-03-13 15:29:57.000,33244,556027
2021-04-01 15:20:02.000,36073,591360
2021-03-29 04:15:44.000,35623,591177
2021-04-03 09:22:40.000,36343,597461
2021-06-07 01:37:07.000,45526,766522
2021-04-20 00:01:40.000,38521,627211
2021-03-10 03:56:46.000,32636,530402
2021-05-10 17:13:25.000,41341,627181
2021-03-30 03:43:08.000,35744,593185
2021-04-12 00:29:43.000,37433,614953
2021-03-09 00:30:10.000,32412,508392
2021-07-25 17:04:43.000,52900,956301
2021-06-28 20:10:27.000,48701,862562
2021-03-07 04:46:12.000,32125,530393
2021-05-11 21:03:55.000,41560,708357
2021-03-31 22:15:45.000,35990,590960
2021-07-07 03:53:45.000,49924,889910
2021-06-09 21:11:18.000,45963,794584
2021-06-03 22:39:06.000,45166,738667
2021-03-29 02:02:04.000,35609,586510
2021-04-29 04:50:13.000,39838,655920
2021-04-19 20:13:11.000,38481,617890
2021-04-22 02:34:43.000,38834,646349
